datetime,temp,humidity,windspeed,sealevelpressure
2019-05-17,12.9,81.1,11.1,1013.2
2019-05-18,17,73.4,19.5,1009.2
2019-05-19,17.8,81,22.6,1005.8
2019-05-20,16.7,74.5,25.9,1006.9
2019-05-21,17,65.2,22.1,1010
2019-05-22,17.7,72.4,21.7,1012.4
2019-05-23,16.6,77.6,25.3,1014.5
2019-05-24,15.4,76.2,20.3,1013
2019-05-25,18.7,68.3,18.6,1013.5
2019-05-26,20.6,61.3,11.1,1014.6
2019-05-27,19.4,80.8,15.3,1012.7
2019-05-28,19.6,77.8,16.7,1007.5
2019-05-29,18.7,81.9,11.7,1010.4
2019-05-30,16,82.3,23.9,1019
2019-05-31,13.8,87.7,20.4,1021.8
2019-06-01,15.1,93.8,15.6,1017.6
2019-06-02,18.1,80.9,9.3,1017.4
2019-06-03,19.2,79.8,14.7,1013.9
2019-06-04,19.4,84.3,18.3,1012.1
2019-06-05,18.7,87.3,14.5,1010.9
2019-06-06,21.1,73,17.9,1012.8
2019-06-07,24,68,9.8,1016.1
2019-06-08,25.4,66.3,27.2,1018.1
2019-06-09,24,69.1,11.1,1021.1
2019-06-10,25.1,69.2,12,1015.9
2019-06-11,24.8,66,17,1012.6
2019-06-12,25.1,67.9,21.3,1013.3
2019-06-13,27.6,63.6,12.2,1012.9
2019-06-14,27,57.3,13.4,1016.6
2019-06-15,27,60.9,12.9,1014.7
2019-06-16,27.4,59.9,18.9,1011.8
2019-06-17,22.7,79.5,36,1015.8
2019-06-18,23,77.9,12.9,1015.7
2019-06-19,22.9,80.2,25.3,1013.1
2019-06-20,22.7,79.4,41.4,1012
2019-06-21,24,73.1,8.9,1014.6
2019-06-22,25,70.2,12.9,1015.6
2019-06-23,22.3,82.2,26.3,1013.4
2019-06-24,22.4,80.2,12.9,1017.1
2019-06-25,24.6,75.2,11.2,1021.5
2019-06-26,26.6,68.2,11.1,1023.2
2019-06-27,26.8,68.8,18.6,1018.2
2019-06-28,23.2,69,20,1016.1
2019-06-29,22,57.7,15.7,1020.4
2019-06-30,23,62.4,8.8,1021.5
2019-07-01,26.5,59.6,11.6,1017.5
2019-07-02,27.6,62.8,11,1013.4
2019-07-03,25.3,60.9,17.5,1015.9
2019-07-04,23.4,62.5,18.9,1018.4
2019-07-05,23.5,64.4,9,1016.3
2019-07-06,25.6,59.8,12,1012.8
2019-07-07,25.3,62.1,26.6,1008.4
2019-07-08,22,71.7,15.6,1013.2
2019-07-09,20.9,71.8,11.2,1014.5
2019-07-10,17.6,78.7,17.5,1014.3
2019-07-11,18.5,65.1,15.7,1013.5
2019-07-12,19.1,67,12.1,1013.1
2019-07-13,19.5,72.7,16.9,1010.5
2019-07-14,18.6,80.1,20.5,1010.1
2019-07-15,19.6,70.7,15.7,1011.3
2019-07-16,20.4,60.5,12.6,1012.1
2019-07-17,21.6,61,17.1,1012.3
2019-07-18,22.7,62.2,12.5,1012.4
2019-07-19,23.3,63.5,19.9,1016.1
2019-07-20,24.7,62.1,7.9,1017.8
2019-07-21,26.5,56.9,7.5,1018.2
2019-07-22,25.3,63.8,19.6,1020.5
2019-07-23,24.8,62.6,18.6,1018
2019-07-24,23.8,62.9,15.6,1017.2
2019-07-25,25.2,60.7,10.2,1017.4
2019-07-26,26.5,56.9,10.7,1011.6
2019-07-27,26.9,60.6,13.9,1005.6
2019-07-28,25.6,68.2,26,1002.2
2019-07-29,22.5,78.7,17.2,1004
2019-07-30,24.1,73.9,15.6,1009.1
