datetime,temp,humidity,windspeed,sealevelpressure
2019-08-30,24,46,13,1018.2
2019-08-31,24.9,47.1,19.3,1016.7
2019-09-01,23.2,44.3,15.3,1014.2
2019-09-02,22.8,41.1,11.2,1013.5
2019-09-03,20.3,61.3,41.8,1017
2019-09-04,17.6,73.7,27.7,1019.4
2019-09-05,19.6,66.8,17.3,1014.6
2019-09-06,22.2,59.1,16.6,1015.5
2019-09-07,22.5,61.1,27.7,1016.2
2019-09-08,20.9,67.7,13,1016.3
2019-09-09,21.7,64.5,25.8,1014.5
2019-09-10,19.8,65.7,24.1,1017.2
2019-09-11,21.6,51.3,24.1,1020
2019-09-12,20.2,51.1,20.5,1024.1
2019-09-13,21.2,50.3,30.1,1026.9
2019-09-14,19.8,57,31.7,1026.4
2019-09-15,19.6,60,13,1025.1
2019-09-16,19.5,55.3,20.5,1019.2
2019-09-17,21.1,46.8,11.2,1014.7
2019-09-18,16.4,54.8,44.6,1018.3
2019-09-19,13.1,71.3,13,1022.9
2019-09-20,13.4,53.1,29.5,1024.4
2019-09-21,11.8,46.7,9.2,1026.1
2019-09-22,14.5,49.7,11.2,1021
2019-09-23,17.3,65.9,16.6,1015.2
2019-09-24,16.4,85.4,16.6,1011.4
2019-09-25,18,76.5,13,1012.2
2019-09-26,17.7,78.3,22.3,1012.7
2019-09-27,17.1,71.1,9.4,1018.7
2019-09-28,18,63.8,9.4,1018.5
2019-09-29,19.6,63.4,14.8,1016.6
2019-09-30,20.6,60.4,13,1011.7
2019-10-01,21.3,45,24.1,1013.8
2019-10-02,20.1,56.3,14.8,1008.9
2019-10-03,14.3,75,48.2,1008.8
2019-10-04,11.1,74.6,22.3,1013.1
2019-10-05,11.6,73.1,7.6,1011.3
2019-10-06,10.3,76,31.7,1015.2
2019-10-07,9.4,67.5,18.4,1015.4
2019-10-08,11.3,59.2,20.5,1021.2
2019-10-09,14.8,63.5,17.6,1019.8
2019-10-10,17.7,65.2,34.3,1016.8
2019-10-11,14.7,61.1,24.1,1024.8
2019-10-12,15.5,62.1,11.2,1024.4
2019-10-13,18.1,65.1,11.2,1022.6
2019-10-14,17.8,63.1,11.2,1021.3
2019-10-15,18,59.2,13,1017.5
2019-10-16,17.2,56.5,13,1016.8
2019-10-17,16.2,60.5,9.4,1018.5
2019-10-18,16.5,60.3,7.6,1017.8
2019-10-19,17.1,62.3,9.4,1018.1
2019-10-20,17.5,61.1,11.2,1020.3
2019-10-21,17.1,61.8,7.6,1022.5
2019-10-22,16.2,62.5,13,1023.3
2019-10-23,15.7,61,9.4,1022
2019-10-24,15.9,53.9,13,1018.8
2019-10-25,15.4,52.7,14.8,1019.3
2019-10-26,13.3,65.3,11.2,1023.9
2019-10-27,12.8,63.5,9.4,1020.6
2019-10-28,12.3,60.7,13,1016.8
2019-10-29,12.7,67.9,14.8,1017.2
2019-10-30,10,76.5,25.9,1022.6
2019-10-31,7.7,79.6,20.5,1023.7
2019-11-01,7.7,67.2,16.6,1022.8
2019-11-02,12.2,62,19.6,1016.1
2019-11-03,15.9,59,24.1,1009.7
2019-11-04,17.9,56.9,22.3,1004.3
2019-11-05,16.6,53.6,23.2,1008.9
2019-11-06,16.5,67.5,26.5,1007.7
2019-11-07,14.3,95.8,11.2,1008.7
2019-11-08,15.4,78.1,14.8,1009.9
2019-11-09,14.4,71.4,20.5,1013.6
2019-11-10,12.7,77.9,15.7,1011.4
2019-11-11,8.7,82.8,7.6,1017.9
2019-11-12,14,70.3,38.9,1011.6
2019-11-13,15.7,66,35.3,1006.9
2019-11-14,12.6,73.7,16.6,1010.6
2019-11-15,11.7,75.1,11.2,1015.5
2019-11-16,14.1,65.5,19.6,1019.8
2019-11-17,14.7,62.4,31.7,1017.7
2019-11-18,14.6,70.7,20.5,1017.2
2019-11-19,11.5,73.4,29.5,1021.8
2019-11-20,12.9,78.1,35.3,1016.4
2019-11-21,9,90.6,18.4,1016.5
2019-11-22,7,76,18.4,1018.5
2019-11-23,5.3,76.7,13,1020.1
2019-11-24,5.5,80.8,22.3,1017.4
2019-11-25,7.7,75.6,22.3,1011.5
2019-11-26,8.5,75.5,16.6,1011.8
2019-11-27,9.7,72.5,16.6,1012
2019-11-28,13.4,70.5,14.8,1008.5
2019-11-29,11.2,79.9,19.3,1009.2
2019-11-30,6,76.8,44.4,1017.4
2019-12-01,0.5,66.7,9.4,1027.1
2019-12-02,3,73.6,27.7,1022.4
2019-12-03,1.2,89.8,35.3,1025.8
2019-12-04,1.8,79,18.4,1029.7
2019-12-05,1.4,79.6,18.4,1029.6
2019-12-06,1.7,80.9,9.4,1026.2
