datetime,temp,humidity,windspeed,sealevelpressure
2020-08-23,24.4,68.3,18.4,1013.1
2020-08-24,23,68,11.9,1013.6
2020-08-25,19.6,78.7,23.8,1014.2
2020-08-26,21.6,67.1,13.8,1015.1
2020-08-27,21.9,59.7,18,1014.7
2020-08-28,23.3,53.2,15.8,1011.1
2020-08-29,26.7,52.8,17.1,1008.2
2020-08-30,28.2,47.9,25.7,1009.3
2020-08-31,26.1,56.4,31.4,1010.6
2020-09-01,20.5,65.5,23.6,1009.4
2020-09-02,18.2,63.9,9.5,1017
2020-09-03,18.3,64,16.3,1020.4
2020-09-04,19,61.5,27.8,1024.4
2020-09-05,20.4,57.4,9.8,1020.1
2020-09-06,22.4,58.9,11.3,1014.1
2020-09-07,22.5,63.6,22.8,1015.7
2020-09-08,20.8,62.4,15,1025.3
2020-09-09,21,57,8.9,1024.1
2020-09-10,21.6,54.6,8.1,1017.1
2020-09-11,22.4,58.4,12.4,1015.3
2020-09-12,24,52.6,14,1017.9
2020-09-13,23.3,57,11.4,1022.9
2020-09-14,23.4,56.8,10.4,1025.5
2020-09-15,23.6,55.9,24.8,1023.3
2020-09-16,24.2,48.3,26.4,1018.3
2020-09-17,23.7,51.8,13.7,1015
2020-09-18,19.3,47.6,21.8,1021
2020-09-19,16,49.2,10.3,1022.4
2020-09-20,18.9,50.1,17.9,1018
2020-09-21,19.9,40.4,26.4,1017.8
2020-09-22,21.7,49.6,30,1015.7
2020-09-23,21.3,61.2,21.8,1011.3
2020-09-24,20.9,62.8,10.9,1011.3
2020-09-25,21.2,63.9,25.9,1003.4
2020-09-26,17.2,76.2,29.5,995.8
2020-09-27,14.7,75,18,1008.1
2020-09-28,18.2,63,39.6,1008.3
2020-09-29,14.7,82,23.5,1014.3
2020-09-30,13.9,81.2,28.3,1012.5
2020-10-01,15.3,75.3,21.2,1007.6
2020-10-02,18.8,62.8,18.7,1008.1
2020-10-03,22.7,55.4,35.6,1007.3
2020-10-04,22.4,62.6,39.4,1007.9
2020-10-05,19.9,76.7,18.4,1009.7
2020-10-06,16.7,79.2,18,1013.8
2020-10-07,16,79.3,13.7,1011.5
2020-10-08,13.7,81.9,30.1,1017.1
2020-10-09,13.6,71.1,18.1,1022.4
2020-10-10,13.9,76,8.6,1018.8
2020-10-11,13.9,79.3,14,1014.6
2020-10-12,10.2,92.2,22.8,1010.3
2020-10-13,7.9,89.8,31.4,1006.5
2020-10-14,12.3,62.3,16.9,1011.5
2020-10-15,14.3,80.1,25.9,1011
2020-10-16,11.9,92.4,21,1011.7
2020-10-17,9.2,89.2,12.7,1015.9
2020-10-18,8.9,81.6,14.8,1021.6
2020-10-19,8.4,77.4,10.1,1026.5
2020-10-20,8.8,75.1,11.1,1026.5
2020-10-21,12.1,65.1,17.3,1023.4
2020-10-22,12.1,73.8,9.1,1021.8
2020-10-23,12.3,76.3,7.8,1019.3
2020-10-24,13.2,88.3,12.7,1017
2020-10-25,13.6,94.4,9,1014
2020-10-26,14.3,79.3,12.7,1013.1
2020-10-27,13.9,76.1,15,1012.2
2020-10-28,10.4,95,13.7,1016.4
2020-10-29,12.5,92.1,18.9,1018.7
2020-10-30,11.6,80.5,19.9,1023.4
2020-10-31,11.9,88.5,22.2,1022.2
2020-11-01,8.1,88.9,11.2,1023.5
2020-11-02,12.4,81.5,10.3,1021.3
2020-11-03,15.2,83.9,9.6,1021.2
2020-11-04,12.7,97.5,11.2,1023.9
2020-11-05,11.2,97.6,14,1029.9
2020-11-06,9.1,80.7,17.9,1033.9
2020-11-07,6.7,95.1,7.3,1033.2
2020-11-08,6.1,96.6,10.4,1027.5
2020-11-09,5.5,99.8,9.9,1027.6
2020-11-10,6.9,91.4,14.5,1030.1
2020-11-11,8.4,82.5,18.1,1029.5
2020-11-12,8.4,86.5,11.4,1026.8
2020-11-13,8.3,94.2,8.6,1026.7
2020-11-14,9.2,88.2,9.6,1027
2020-11-15,8.5,88.7,11.2,1024.5
2020-11-16,10.3,87.9,21,1019.3
2020-11-17,8.3,97.4,12.7,1027.5
2020-11-18,8.4,95.7,9.6,1032.3
2020-11-19,7.7,85.5,30.8,1025.7
2020-11-20,5.2,92.1,27.8,1023.5
2020-11-21,3.6,80.3,20.5,1032.4
2020-11-22,3.8,86.8,10.6,1033.8
2020-11-23,3.2,91.1,12.4,1029
2020-11-24,3.5,93,7.2,1031
2020-11-25,4,89.4,16.1,1027.7
2020-11-26,0.2,99.8,9.6,1026.9
2020-11-27,0.5,98.4,5.8,1025.2
2020-11-28,0.7,98.6,7.2,1022.7
2020-11-29,1.7,93.4,11.4,1023
2020-11-30,1.7,87.9,12.5,1026.6
2020-12-01,-0.3,87.2,23.4,1022.6
2020-12-02,0.3,78,25.2,1020
2020-12-03,4.3,74.9,42.2,1011.7
2020-12-04,6.3,72.5,37,1008.1
2020-12-05,10.1,72.4,34.4,1011.5
2020-12-06,9.4,75.2,49.3,1011.1
2020-12-07,5.9,79,50.5,1009.1
2020-12-08,4.2,79.5,37,1011.8
2020-12-09,3.6,77.2,42,1007.9
2020-12-10,4.4,89.9,16.3,1007.4
2020-12-11,3.8,97,11.1,1008.3
2020-12-12,5.6,91.6,18,1003.8
2020-12-13,4.3,97.9,13,1011
2020-12-14,3.8,94.7,14.5,1020
2020-12-15,3.7,92.1,15.5,1023.4
2020-12-16,4,91.7,15,1024.1
2020-12-17,1.9,99.8,6.8,1027
2020-12-18,2.9,98.5,9.5,1029.9
2020-12-19,3.4,95,8,1029.1
2020-12-20,3.7,93.8,13.5,1028.3
2020-12-21,5.2,80.9,19,1028
2020-12-22,5.7,83.6,10.1,1024.9
2020-12-23,9.4,77.8,9.6,1021.8
2020-12-24,10.5,72.3,13.7,1014.6
2020-12-25,7.2,97.7,22.1,1011.6
2020-12-26,3.5,89.9,21.5,1018.7
2020-12-27,2.5,83,32.4,1013.1
2020-12-28,9.1,65.6,40.2,999.1
2020-12-29,10.7,64.7,41,1002.5
2020-12-30,10,81.8,27.7,1005.5
2020-12-31,6.6,96.3,25.1,1007.4
